JobID,WelderName,BusinessTool,ProductType,MaterialType,RodDiameter(mm),Thickness(mm),WeldLength(cm),ProductionTime(min),WeldStrength(%),HeatInput(J/cm),DefectCount,PenetrationDepth(mm),WireUsed(kg),WeldingMethod,LaborCost(₹),MaterialCost(₹),TransportCost(₹),OverheadCost(₹),TotalCost(₹),Quantity,UnitPrice(₹),QA_Status,ReworkNeeded,ProfitMargin(%)
JOB1887,Welder_7,Compressor,Auto Component,Mild Steel,6.06,17.78,124.8,180.0,88.8,108.9,3.0,8.21,2.33,Gas,247.0,4826.0,102.0,1598.0,6773.0,26.0,5481.0,Fail,Yes,22.17
JOB1888,Welder_1,Grinder,Tank Base,Aluminium,5.35,8.88,85.9,24.0,90.2,221.5,,8.13,4.24,MIG,516.0,3184.0,415.0,331.0,4446.0,21.0,8465.0,Fail,No,29.87
,Welder_26,Welder,Steel Frame,Aluminium,2.14,8.36,12.9,220.0,68.8,468.4,3.0,9.8,3.47,,408.0,611.0,559.0,476.0,2054.0,24.0,1929.0,Pending,Yes,16.68
JOB1890,Welder_22,Grinder,Auto Component,Titanium,,13.53,145.9,57.0,77.7,228.4,4.0,8.08,2.28,MIG,1770.0,1092.0,326.0,1216.0,4404.0,15.0,8773.0,Fail,No,23.09
JOB1891,Welder_5,Compressor,Auto Component,Copper,2.55,9.4,79.3,95.0,84.7,200.9,2.0,7.93,3.85,MIG,1342.0,2939.0,178.0,364.0,4823.0,27.0,4324.0,Pending,No,17.38
JOB1892,Welder_26,Grinder,Steel Frame,Mild Steel,5.79,13.32,47.2,158.0,90.8,313.7,0.0,8.72,4.54,Gas,776.0,1738.0,756.0,326.0,3596.0,32.0,5587.0,Fail,Yes,15.8
JOB1893,Welder_10,Welder,Steel Frame,Titanium,6.49,2.17,73.1,197.0,64.2,429.5,0.0,1.0,4.67,Arc,514.0,3294.0,,1986.0,6647.0,12.0,1356.0,,Yes,15.26
JOB1894,,Lathe,Pipe Joint,Titanium,7.03,16.46,129.4,160.0,98.5,141.3,1.0,4.26,2.2,Arc,953.0,2914.0,643.0,1802.0,6312.0,5.0,5310.0,Fail,No,17.62
JOB1895,Welder_13,Compressor,Auto Component,Mild Steel,7.51,18.87,49.2,150.0,95.6,477.2,2.0,7.64,1.28,Arc,1259.0,2629.0,874.0,567.0,5329.0,7.0,5064.0,,Yes,14.17
JOB1896,Welder_6,Lathe,Machinery Part,Mild Steel,4.03,13.33,32.9,78.0,70.8,418.0,3.0,6.4,4.61,MIG,1686.0,3353.0,822.0,896.0,6757.0,22.0,6499.0,Fail,No,23.72
JOB1897,Welder_19,Lathe,,Aluminium,2.08,19.14,23.7,269.0,92.9,172.5,3.0,2.6,0.92,Gas,1987.0,,170.0,1311.0,6837.0,27.0,4841.0,Pending,No,26.86
JOB1898,Welder_26,Lathe,Steel Frame,Copper,7.79,3.88,48.2,18.0,80.7,384.8,2.0,3.73,3.75,Arc,1114.0,4098.0,995.0,365.0,6572.0,15.0,6333.0,Pending,Yes,27.07
JOB1899,Welder_18,Cutter,Tank Base,Copper,6.29,10.07,118.1,130.0,78.5,254.0,3.0,4.03,1.13,TIG,954.0,4303.0,,432.0,5985.0,39.0,7671.0,Fail,,10.69
JOB1900,Welder_7,Cutter,Machinery Part,Mild Steel,8.69,12.43,73.4,110.0,,,1.0,6.11,2.25,TIG,753.0,,157.0,1215.0,4151.0,45.0,8059.0,Pending,Yes,27.4
JOB1901,Welder_19,Lathe,Machinery Part,Stainless Steel,8.57,12.05,38.0,158.0,83.2,413.3,4.0,8.48,2.35,TIG,1804.0,,523.0,1689.0,6485.0,35.0,1665.0,Pass,No,13.54
JOB1902,Welder_29,,Steel Frame,Titanium,8.75,8.63,29.1,155.0,89.2,485.1,0.0,,1.21,Laser,602.0,1451.0,568.0,381.0,3002.0,26.0,7853.0,Fail,,12.73
JOB1903,Welder_23,Welder,Pipe Joint,Titanium,5.88,7.42,53.2,252.0,76.4,150.7,2.0,7.75,4.65,Gas,1330.0,2002.0,723.0,1281.0,5336.0,23.0,1553.0,Fail,No,23.17
,Welder_16,Welder,Tank Base,Mild Steel,4.67,3.41,141.3,250.0,85.2,,0.0,8.59,0.51,MIG,238.0,4967.0,147.0,,7003.0,13.0,9519.0,Pass,Yes,12.62
JOB1905,Welder_14,Grinder,Machinery Part,Stainless Steel,8.33,8.44,54.7,52.0,88.0,292.4,4.0,5.23,4.52,MIG,780.0,3836.0,,1421.0,6571.0,26.0,8045.0,Pending,Yes,6.32
JOB1906,Welder_10,Compressor,,Aluminium,,4.09,148.3,104.0,88.4,250.5,2.0,4.51,4.48,Gas,379.0,609.0,284.0,884.0,2156.0,3.0,8283.0,Pending,Yes,14.34
JOB1907,Welder_30,Cutter,Machinery Part,Mild Steel,3.47,14.95,75.4,235.0,62.1,,4.0,4.53,1.93,Laser,211.0,4486.0,978.0,626.0,6301.0,29.0,1149.0,Pending,No,23.04
JOB1908,Welder_29,Lathe,Tank Base,Mild Steel,8.84,4.97,31.0,15.0,94.4,120.9,3.0,6.54,3.67,Gas,1562.0,2854.0,938.0,841.0,6195.0,2.0,3853.0,Fail,Yes,
JOB1909,Welder_23,Grinder,Tank Base,Titanium,9.06,2.11,134.2,223.0,78.3,374.2,3.0,2.12,1.64,Laser,1142.0,725.0,264.0,1448.0,3579.0,28.0,,Fail,Yes,20.74
JOB1910,Welder_1,Welder,Auto Component,Mild Steel,5.73,11.49,71.8,215.0,70.5,274.5,3.0,6.22,3.91,Arc,1939.0,3511.0,826.0,509.0,6785.0,23.0,1956.0,Fail,No,21.5
JOB1911,Welder_13,Cutter,Steel Frame,Mild Steel,2.61,12.31,,76.0,69.7,177.9,4.0,6.99,3.03,Arc,747.0,4626.0,430.0,432.0,6235.0,36.0,6180.0,Fail,Yes,23.34
JOB1912,Welder_29,Cutter,Tank Base,Mild Steel,5.1,17.57,147.6,109.0,79.3,426.4,,4.95,1.85,Laser,,1113.0,,1826.0,4717.0,49.0,9607.0,Fail,Yes,27.43
JOB1913,Welder_15,Lathe,Auto Component,Titanium,8.43,11.96,12.3,21.0,95.5,421.0,4.0,9.58,2.3,Gas,262.0,598.0,220.0,456.0,1536.0,6.0,3645.0,Pending,No,15.81
JOB1914,Welder_12,Welder,Auto Component,Aluminium,9.21,7.56,19.0,246.0,75.1,294.6,0.0,6.47,3.6,Arc,1043.0,1310.0,312.0,1882.0,4547.0,11.0,4774.0,Pass,No,9.16
JOB1915,Welder_22,,Machinery Part,Aluminium,3.63,16.26,109.5,267.0,90.0,219.4,4.0,2.98,4.58,Gas,1305.0,3837.0,922.0,1174.0,7238.0,38.0,6013.0,Pending,No,12.97
JOB1916,Welder_30,Cutter,Machinery Part,Mild Steel,2.54,11.27,,144.0,63.9,355.2,3.0,,1.09,Arc,1208.0,,606.0,681.0,5694.0,34.0,1084.0,Pending,No,15.8
JOB1917,Welder_30,Lathe,Auto Component,Titanium,9.02,2.51,,231.0,79.0,215.3,1.0,7.08,3.07,Gas,1522.0,1519.0,652.0,1345.0,5038.0,17.0,2935.0,Fail,No,22.85
JOB1918,Welder_28,Compressor,Machinery Part,Aluminium,5.12,11.75,10.7,,99.7,194.4,4.0,3.91,1.64,Gas,233.0,3525.0,964.0,1273.0,5995.0,3.0,7749.0,Pass,No,5.33
JOB1919,Welder_8,Welder,Tank Base,Aluminium,6.33,18.25,8.2,151.0,90.8,392.2,1.0,1.72,4.11,TIG,951.0,4028.0,900.0,894.0,6773.0,44.0,2501.0,Pass,Yes,12.89
JOB1920,Welder_20,Cutter,Pipe Joint,Aluminium,9.74,8.53,117.3,167.0,68.4,116.1,3.0,6.25,0.82,Laser,1832.0,4386.0,267.0,1742.0,8227.0,46.0,7569.0,Pending,,24.5
JOB1921,Welder_10,Compressor,Tank Base,,2.53,6.63,24.5,271.0,80.1,137.9,4.0,9.53,3.6,MIG,248.0,3479.0,645.0,771.0,5143.0,34.0,3473.0,Pass,No,21.77
JOB1922,Welder_1,Compressor,Auto Component,Titanium,7.19,3.73,72.8,292.0,69.3,102.7,0.0,5.37,1.29,Laser,857.0,3840.0,929.0,533.0,6159.0,22.0,1735.0,Pending,No,23.29
JOB1923,Welder_20,Compressor,Auto Component,Mild Steel,2.59,3.88,92.9,238.0,76.4,161.2,0.0,9.15,3.18,Gas,1860.0,1296.0,886.0,871.0,4913.0,29.0,3838.0,Pending,Yes,
JOB1924,Welder_5,Cutter,Tank Base,Copper,5.0,9.22,67.1,289.0,91.2,127.6,1.0,8.52,,Gas,900.0,2457.0,526.0,1777.0,5660.0,29.0,3562.0,Pending,No,24.58
JOB1925,Welder_9,Cutter,Machinery Part,Aluminium,8.43,12.32,8.9,299.0,90.8,498.3,0.0,2.33,3.9,Laser,1280.0,3566.0,808.0,1893.0,,5.0,4906.0,Pending,No,22.05
JOB1926,Welder_20,Grinder,Machinery Part,Copper,5.47,2.53,118.6,177.0,,215.5,0.0,7.37,3.89,Gas,308.0,3520.0,802.0,1070.0,5700.0,10.0,2272.0,Fail,Yes,15.99
JOB1927,Welder_12,Welder,Auto Component,Titanium,9.98,18.85,6.5,,,159.7,0.0,,2.83,Arc,,3180.0,320.0,1485.0,,10.0,5836.0,Pass,Yes,29.59
JOB1928,Welder_24,Lathe,Steel Frame,Titanium,6.47,15.35,115.5,212.0,83.7,196.4,3.0,3.25,4.51,Gas,1184.0,4941.0,109.0,600.0,6834.0,9.0,,Fail,No,19.23
JOB1929,Welder_20,Compressor,Machinery Part,Titanium,4.57,12.15,134.5,223.0,75.2,474.5,0.0,7.18,3.15,Laser,223.0,3448.0,219.0,605.0,4495.0,21.0,,Fail,No,10.07
JOB1930,Welder_6,Grinder,Tank Base,Copper,3.76,16.74,67.8,255.0,80.1,308.1,2.0,7.68,4.63,Laser,420.0,4231.0,734.0,301.0,5686.0,13.0,1542.0,Fail,Yes,
JOB1931,Welder_28,Lathe,Machinery Part,Titanium,4.8,2.52,82.7,33.0,84.2,245.9,4.0,2.62,2.96,Laser,514.0,1601.0,346.0,570.0,3031.0,10.0,7209.0,Pending,No,22.34
JOB1932,Welder_26,Grinder,Tank Base,Mild Steel,4.98,10.06,74.2,283.0,82.4,449.4,0.0,9.23,2.78,,493.0,1537.0,459.0,720.0,3209.0,38.0,3765.0,Pending,Yes,28.12
JOB1933,Welder_9,Cutter,Auto Component,,2.55,12.97,61.4,53.0,79.5,258.0,0.0,7.76,1.5,TIG,1233.0,4731.0,320.0,1466.0,7750.0,11.0,8268.0,Fail,Yes,9.47
JOB1934,Welder_9,Compressor,Machinery Part,Stainless Steel,,16.74,133.7,165.0,80.2,234.0,0.0,9.4,2.95,TIG,,1291.0,872.0,,5062.0,4.0,1884.0,Fail,No,7.06
JOB1935,Welder_15,Lathe,Tank Base,Copper,5.71,15.89,134.6,208.0,67.1,182.9,2.0,3.85,1.13,TIG,1219.0,4674.0,605.0,1163.0,7661.0,46.0,4649.0,Pass,Yes,27.04
JOB1936,Welder_5,Lathe,Auto Component,Stainless Steel,7.78,6.26,53.7,171.0,92.5,251.1,,9.45,4.41,TIG,1704.0,2278.0,157.0,1259.0,5398.0,31.0,7890.0,Fail,,27.88
JOB1937,Welder_28,Lathe,Steel Frame,Titanium,7.25,18.88,94.2,243.0,81.7,226.7,0.0,4.32,3.54,TIG,1950.0,1481.0,926.0,1293.0,5650.0,49.0,4571.0,Pending,Yes,11.91
JOB1938,Welder_14,Lathe,Tank Base,Mild Steel,7.67,3.36,139.4,172.0,65.2,370.9,,1.49,4.97,,1217.0,1765.0,559.0,1309.0,4850.0,34.0,4933.0,,No,14.43
JOB1939,Welder_4,,Steel Frame,Aluminium,2.07,17.63,144.5,125.0,90.6,215.8,2.0,7.87,0.91,Laser,837.0,1243.0,227.0,1178.0,3485.0,42.0,6856.0,Pass,No,21.5
JOB1940,Welder_14,Grinder,Steel Frame,Titanium,3.74,,78.8,102.0,97.3,330.9,2.0,7.33,1.58,,466.0,2931.0,798.0,991.0,5186.0,35.0,4666.0,,,13.25
JOB1941,Welder_5,Compressor,Pipe Joint,Mild Steel,7.29,4.37,70.7,51.0,97.9,126.4,0.0,6.38,4.45,TIG,,874.0,816.0,1858.0,3835.0,39.0,9566.0,Fail,Yes,26.93
JOB1942,Welder_15,Cutter,Machinery Part,Copper,5.87,14.72,45.4,293.0,74.8,176.5,2.0,5.41,2.28,Laser,654.0,2253.0,185.0,1166.0,4258.0,39.0,1557.0,Pass,Yes,7.69
JOB1943,Welder_28,Cutter,Tank Base,Stainless Steel,,1.77,144.0,219.0,65.4,263.0,1.0,1.29,2.6,MIG,1849.0,4397.0,203.0,1360.0,7809.0,33.0,7040.0,Pass,No,5.95
JOB1944,Welder_10,Cutter,Steel Frame,Stainless Steel,8.44,8.7,25.7,215.0,80.7,474.8,2.0,6.62,4.37,TIG,1756.0,3036.0,,406.0,5440.0,8.0,2128.0,Pending,Yes,10.21
JOB1945,Welder_28,Cutter,Pipe Joint,Stainless Steel,8.18,10.81,89.1,229.0,64.5,250.9,,4.75,2.85,MIG,1371.0,2491.0,304.0,,5786.0,32.0,2360.0,Pass,Yes,12.15
,Welder_10,Grinder,Auto Component,Copper,6.39,12.03,,289.0,97.4,365.6,2.0,6.04,1.37,MIG,,3428.0,740.0,1420.0,6544.0,33.0,6420.0,Pass,No,7.82
JOB1947,Welder_29,Welder,Tank Base,Mild Steel,2.53,18.78,45.5,145.0,67.3,202.0,3.0,4.86,4.51,Arc,1952.0,3946.0,857.0,580.0,7335.0,,6349.0,Fail,Yes,6.64
JOB1948,Welder_5,,Steel Frame,Copper,8.13,13.77,63.7,115.0,70.1,150.8,3.0,9.69,0.64,Gas,630.0,1091.0,,1433.0,3291.0,46.0,3625.0,Pending,,23.89
JOB1949,Welder_18,Lathe,Machinery Part,Stainless Steel,6.67,10.14,149.8,127.0,76.3,123.4,3.0,6.44,4.53,Arc,1975.0,3069.0,462.0,848.0,6354.0,14.0,1057.0,Pass,Yes,9.11
JOB1950,Welder_15,Welder,Pipe Joint,Titanium,8.26,16.38,13.0,246.0,75.3,222.2,2.0,7.74,0.73,MIG,1110.0,3372.0,720.0,851.0,6053.0,34.0,9503.0,Fail,Yes,27.85
JOB1951,Welder_22,Cutter,Steel Frame,Aluminium,,19.06,88.9,109.0,91.8,163.1,1.0,9.43,3.5,Laser,1967.0,1676.0,408.0,1920.0,5971.0,8.0,6848.0,Fail,Yes,
,Welder_6,Welder,Machinery Part,Copper,8.42,1.42,17.0,270.0,78.3,169.6,2.0,6.32,0.82,TIG,1967.0,1835.0,151.0,487.0,4440.0,,3737.0,Fail,Yes,21.77
JOB1953,Welder_15,Compressor,Steel Frame,Copper,6.14,19.67,27.4,295.0,66.8,404.3,0.0,1.11,3.68,Gas,441.0,612.0,100.0,1051.0,2204.0,7.0,6493.0,Fail,,10.64
JOB1954,Welder_3,Lathe,Tank Base,Mild Steel,3.12,2.64,68.7,112.0,70.7,106.3,1.0,1.31,0.65,TIG,901.0,4272.0,110.0,1169.0,6452.0,13.0,4877.0,Fail,No,11.01
JOB1955,Welder_24,Lathe,Tank Base,Mild Steel,7.37,16.47,79.0,72.0,80.4,323.1,3.0,7.32,4.29,Laser,,2345.0,925.0,1811.0,6182.0,,3282.0,,Yes,19.37
JOB1956,Welder_27,Compressor,Tank Base,Copper,6.96,6.33,42.5,184.0,65.9,251.8,4.0,3.51,,Gas,940.0,2487.0,846.0,1677.0,5950.0,47.0,7786.0,Pass,No,19.02
JOB1957,Welder_3,Compressor,Pipe Joint,Stainless Steel,7.94,3.51,50.9,291.0,84.5,302.6,1.0,6.21,0.92,Arc,265.0,2485.0,739.0,318.0,,32.0,6508.0,Pending,No,24.22
JOB1958,Welder_9,Cutter,Tank Base,Aluminium,3.36,9.36,17.6,235.0,82.6,325.1,3.0,2.82,3.68,MIG,1171.0,3792.0,313.0,1158.0,6434.0,11.0,2431.0,Pending,No,23.95
JOB1959,Welder_13,Lathe,Machinery Part,Mild Steel,3.56,13.24,49.0,16.0,88.6,225.3,1.0,3.43,2.7,Laser,577.0,3742.0,854.0,1716.0,6889.0,14.0,2775.0,Fail,Yes,21.77
JOB1960,Welder_28,Welder,Steel Frame,Stainless Steel,9.12,8.24,145.2,136.0,97.5,218.0,1.0,5.54,1.36,MIG,587.0,752.0,655.0,1584.0,3578.0,11.0,5207.0,Fail,No,16.23
JOB1961,Welder_14,,Auto Component,Titanium,8.0,2.04,142.0,101.0,96.5,393.4,2.0,9.78,0.57,MIG,980.0,623.0,617.0,1284.0,3504.0,2.0,,Pending,,27.27
JOB1962,Welder_30,Grinder,Machinery Part,Mild Steel,9.27,12.39,53.6,,97.8,448.5,,6.55,2.38,TIG,408.0,1736.0,767.0,709.0,3620.0,,7351.0,Pass,No,20.56
JOB1963,Welder_26,Compressor,,Stainless Steel,8.07,18.15,87.8,62.0,69.8,177.0,4.0,9.43,0.89,Laser,1638.0,1123.0,514.0,1726.0,5001.0,,4974.0,Fail,No,29.75
JOB1964,,Cutter,Tank Base,,6.78,8.28,136.9,251.0,65.3,139.0,3.0,9.63,0.92,MIG,215.0,3656.0,107.0,1993.0,5971.0,47.0,6905.0,Pending,Yes,25.48
JOB1965,Welder_11,Grinder,Pipe Joint,Aluminium,7.23,5.11,5.9,,72.1,459.1,1.0,2.87,1.7,Arc,1520.0,3636.0,104.0,,6043.0,17.0,5677.0,Pending,No,6.11
JOB1966,Welder_25,Lathe,Steel Frame,Aluminium,9.11,9.41,122.5,121.0,95.8,,4.0,3.8,,Gas,1185.0,3889.0,461.0,1627.0,7162.0,14.0,,Fail,Yes,13.01
JOB1967,Welder_18,Compressor,Pipe Joint,Titanium,6.63,1.92,142.5,16.0,98.9,320.5,1.0,7.93,2.88,Laser,1443.0,3917.0,793.0,923.0,7076.0,25.0,9411.0,Pending,No,19.3
JOB1968,,,Steel Frame,Stainless Steel,7.06,16.59,18.2,239.0,94.4,243.8,0.0,8.8,0.81,TIG,1992.0,2155.0,211.0,955.0,5313.0,48.0,4302.0,Pass,No,23.04
JOB1969,Welder_24,,Steel Frame,Stainless Steel,3.25,16.7,28.4,165.0,64.4,150.3,4.0,,4.86,Laser,566.0,1766.0,372.0,1067.0,3771.0,27.0,7945.0,Pending,No,18.76
JOB1970,Welder_10,,Pipe Joint,Aluminium,5.79,12.17,144.3,206.0,,335.7,3.0,9.94,4.49,TIG,,,521.0,317.0,5262.0,8.0,3302.0,Fail,No,24.65
JOB1971,Welder_13,Compressor,Machinery Part,,7.73,,82.9,232.0,76.9,310.1,1.0,1.1,,Gas,1452.0,1660.0,364.0,,3959.0,17.0,7285.0,Fail,Yes,12.07
JOB1972,Welder_13,Compressor,Steel Frame,Mild Steel,4.17,16.2,7.1,259.0,60.4,181.2,0.0,3.7,1.05,Arc,1854.0,2794.0,557.0,704.0,,5.0,5966.0,Pending,Yes,9.6
JOB1973,Welder_7,Compressor,Pipe Joint,Copper,3.62,11.54,42.4,92.0,77.7,280.7,4.0,6.61,4.74,MIG,639.0,940.0,311.0,1098.0,2988.0,12.0,4726.0,Pending,No,6.35
JOB1974,Welder_12,Welder,Steel Frame,Aluminium,4.51,16.69,70.2,249.0,61.8,418.8,1.0,5.22,2.58,Laser,889.0,2592.0,177.0,1454.0,5112.0,38.0,3042.0,Fail,Yes,19.33
JOB1975,Welder_20,Welder,Auto Component,Copper,3.93,13.0,105.5,272.0,81.8,336.2,1.0,2.05,1.9,TIG,1755.0,3205.0,881.0,778.0,6619.0,18.0,9714.0,Pass,No,22.21
JOB1976,Welder_24,,Machinery Part,Aluminium,3.72,15.9,111.3,198.0,73.5,,3.0,4.31,2.71,Gas,1673.0,4259.0,765.0,307.0,7004.0,26.0,,Pending,Yes,13.15
JOB1977,Welder_25,,Tank Base,,,12.37,149.3,299.0,78.9,319.2,0.0,1.23,3.98,MIG,1259.0,1053.0,320.0,1004.0,3636.0,31.0,8971.0,Pass,Yes,20.34
JOB1978,Welder_28,Cutter,Steel Frame,Stainless Steel,9.26,8.87,46.7,67.0,84.5,381.1,2.0,6.78,1.26,Gas,1046.0,1612.0,468.0,1641.0,4767.0,37.0,1909.0,,Yes,6.3
JOB1979,Welder_10,Cutter,Auto Component,Titanium,6.06,,83.0,18.0,94.8,417.1,1.0,9.03,3.95,Arc,621.0,3277.0,446.0,1714.0,6058.0,6.0,5133.0,Fail,No,7.48
JOB1980,Welder_30,Cutter,Tank Base,Aluminium,3.5,11.28,82.3,124.0,86.5,351.6,4.0,8.96,3.87,MIG,1843.0,2333.0,124.0,1842.0,6142.0,41.0,2880.0,Fail,Yes,22.54
JOB1981,Welder_30,Welder,Tank Base,Stainless Steel,2.62,12.5,63.8,219.0,77.4,161.1,3.0,7.3,2.93,MIG,1412.0,1814.0,519.0,1459.0,5204.0,15.0,3560.0,,Yes,14.2
JOB1982,Welder_21,Welder,Steel Frame,Mild Steel,7.57,5.19,29.5,50.0,92.8,384.1,3.0,5.19,4.4,MIG,1401.0,3993.0,453.0,830.0,6677.0,42.0,8527.0,Pass,No,21.78
JOB1983,Welder_1,Grinder,Pipe Joint,Mild Steel,5.06,12.89,146.7,182.0,96.2,370.9,1.0,5.61,1.09,TIG,807.0,3638.0,819.0,,6476.0,49.0,6696.0,Fail,No,25.79
,,Cutter,Steel Frame,Copper,8.57,11.86,128.7,243.0,64.8,109.8,1.0,2.23,,MIG,1538.0,3612.0,516.0,1974.0,7640.0,,4072.0,Fail,No,26.32
JOB1985,Welder_28,Cutter,Auto Component,Aluminium,7.28,4.51,77.3,290.0,81.3,264.7,,4.07,2.52,Gas,219.0,598.0,614.0,1690.0,3121.0,12.0,5476.0,Pass,Yes,9.3
JOB1986,Welder_8,Compressor,Tank Base,Aluminium,8.37,2.13,92.5,87.0,71.4,233.2,2.0,2.69,2.4,TIG,875.0,4425.0,314.0,1812.0,7426.0,41.0,5489.0,Pass,Yes,17.16
JOB1987,Welder_6,Welder,Steel Frame,Mild Steel,4.18,12.48,38.0,117.0,61.9,367.8,1.0,8.39,1.64,MIG,581.0,1979.0,211.0,988.0,3759.0,47.0,5491.0,Pass,Yes,23.35
JOB1988,Welder_1,Cutter,Pipe Joint,Titanium,7.54,,83.8,290.0,86.7,186.5,0.0,9.23,2.18,Gas,808.0,,803.0,1334.0,7841.0,14.0,9736.0,Pass,Yes,24.35
JOB1989,Welder_12,Grinder,Steel Frame,Stainless Steel,4.11,10.94,105.8,48.0,94.5,336.3,4.0,5.83,0.99,Gas,342.0,,658.0,852.0,3574.0,1.0,7855.0,Pending,Yes,24.62
JOB1990,Welder_27,Grinder,Machinery Part,Titanium,9.51,5.31,79.7,128.0,66.5,465.3,1.0,7.55,1.63,Laser,261.0,1504.0,527.0,745.0,3037.0,17.0,8401.0,Fail,Yes,10.7
JOB1991,Welder_18,Cutter,Pipe Joint,Titanium,7.09,13.66,148.6,36.0,92.5,419.1,2.0,2.09,1.72,Gas,1465.0,976.0,832.0,1437.0,4710.0,33.0,4097.0,Pending,No,9.81
JOB1992,Welder_12,Welder,Auto Component,Mild Steel,4.6,2.52,,113.0,94.1,468.6,4.0,6.48,,Arc,437.0,1635.0,798.0,1005.0,3875.0,29.0,4505.0,Pass,Yes,19.75
JOB1993,Welder_20,Grinder,Tank Base,,4.16,9.39,58.8,83.0,96.6,491.4,3.0,7.33,0.72,MIG,1354.0,3356.0,661.0,495.0,5866.0,45.0,2084.0,Pass,Yes,23.53
JOB1994,Welder_13,Compressor,Steel Frame,Mild Steel,3.53,4.1,117.0,200.0,70.6,104.3,1.0,5.07,3.43,MIG,,2205.0,808.0,1159.0,6000.0,31.0,1552.0,Pass,Yes,12.98
JOB1995,Welder_18,Grinder,Pipe Joint,Copper,7.56,4.5,29.7,,96.2,349.1,4.0,3.19,1.5,MIG,1826.0,1017.0,315.0,1646.0,4804.0,8.0,6560.0,,No,7.62
JOB1996,,Lathe,Machinery Part,Titanium,3.75,4.84,60.8,264.0,72.8,265.1,3.0,8.9,0.87,Gas,1868.0,1720.0,512.0,1835.0,5935.0,30.0,2153.0,Pass,Yes,22.92
JOB1997,Welder_10,Lathe,Pipe Joint,Aluminium,6.76,8.35,55.3,293.0,82.1,443.9,2.0,7.69,1.85,Gas,1346.0,3006.0,832.0,927.0,6111.0,,6473.0,Fail,No,12.49
JOB1998,Welder_10,Welder,Machinery Part,Stainless Steel,4.12,1.97,67.6,222.0,62.0,200.7,0.0,9.1,1.51,MIG,1663.0,4825.0,479.0,1280.0,8247.0,16.0,3245.0,Pending,Yes,9.16
JOB1999,Welder_1,Cutter,Auto Component,Copper,,8.56,118.4,132.0,61.8,492.4,1.0,8.37,2.98,TIG,1126.0,1691.0,701.0,1985.0,5503.0,2.0,2686.0,Pending,No,8.69
